,image_id,path,class_id,is_train
9535,9536,163.Cape_May_Warbler/Cape_May_Warbler_0108_163108,163,1
9536,9537,163.Cape_May_Warbler/Cape_May_Warbler_0115_163121,163,0
9537,9538,163.Cape_May_Warbler/Cape_May_Warbler_0113_163130,163,1
9538,9539,163.Cape_May_Warbler/Cape_May_Warbler_0122_163131,163,0
9539,9540,163.Cape_May_Warbler/Cape_May_Warbler_0023_163133,163,1
9540,9541,163.Cape_May_Warbler/Cape_May_Warbler_0033_162657,163,0
9541,9542,163.Cape_May_Warbler/Cape_May_Warbler_0085_162628,163,0
9542,9543,163.Cape_May_Warbler/Cape_May_Warbler_0020_162629,163,1
9543,9544,163.Cape_May_Warbler/Cape_May_Warbler_0068_163147,163,1
9544,9545,163.Cape_May_Warbler/Cape_May_Warbler_0088_163149,163,1
9545,9546,163.Cape_May_Warbler/Cape_May_Warbler_0101_163169,163,1
9546,9547,163.Cape_May_Warbler/Cape_May_Warbler_0048_162915,163,0
9547,9548,163.Cape_May_Warbler/Cape_May_Warbler_0129_163157,163,0
9548,9549,163.Cape_May_Warbler/Cape_May_Warbler_0015_163159,163,0
9549,9550,163.Cape_May_Warbler/Cape_May_Warbler_0007_163087,163,0
9550,9551,163.Cape_May_Warbler/Cape_May_Warbler_0049_162909,163,1
9551,9552,163.Cape_May_Warbler/Cape_May_Warbler_0046_163167,163,0
9552,9553,163.Cape_May_Warbler/Cape_May_Warbler_0022_162912,163,1
9553,9554,163.Cape_May_Warbler/Cape_May_Warbler_0026_162913,163,0
9554,9555,163.Cape_May_Warbler/Cape_May_Warbler_0035_162658,163,0
9555,9556,163.Cape_May_Warbler/Cape_May_Warbler_0055_163171,163,0
9556,9557,163.Cape_May_Warbler/Cape_May_Warbler_0043_163172,163,1
9557,9558,163.Cape_May_Warbler/Cape_May_Warbler_0003_162920,163,0
9558,9559,163.Cape_May_Warbler/Cape_May_Warbler_0028_163177,163,1
9559,9560,163.Cape_May_Warbler/Cape_May_Warbler_0100_162923,163,0
9560,9561,163.Cape_May_Warbler/Cape_May_Warbler_0004_162928,163,0
9561,9562,163.Cape_May_Warbler/Cape_May_Warbler_0081_162936,163,1
9562,9563,163.Cape_May_Warbler/Cape_May_Warbler_0032_162659,163,1
9563,9564,163.Cape_May_Warbler/Cape_May_Warbler_0107_162941,163,0
9564,9565,163.Cape_May_Warbler/Cape_May_Warbler_0058_162948,163,1
9565,9566,163.Cape_May_Warbler/Cape_May_Warbler_0060_162949,163,0
9566,9567,163.Cape_May_Warbler/Cape_May_Warbler_0053_162950,163,0
9567,9568,163.Cape_May_Warbler/Cape_May_Warbler_0013_163052,163,1
9568,9569,163.Cape_May_Warbler/Cape_May_Warbler_0062_162955,163,0
9569,9570,163.Cape_May_Warbler/Cape_May_Warbler_0012_162701,163,1
9570,9571,163.Cape_May_Warbler/Cape_May_Warbler_0104_162958,163,0
9571,9572,163.Cape_May_Warbler/Cape_May_Warbler_0111_162959,163,1
9572,9573,163.Cape_May_Warbler/Cape_May_Warbler_0095_162965,163,0
9573,9574,163.Cape_May_Warbler/Cape_May_Warbler_0005_163197,163,1
9574,9575,163.Cape_May_Warbler/Cape_May_Warbler_0128_162971,163,1
9575,9576,163.Cape_May_Warbler/Cape_May_Warbler_0103_162972,163,1
9576,9577,163.Cape_May_Warbler/Cape_May_Warbler_0119_162976,163,0
9577,9578,163.Cape_May_Warbler/Cape_May_Warbler_0077_162979,163,1
9578,9579,163.Cape_May_Warbler/Cape_May_Warbler_0069_162980,163,1
9579,9580,163.Cape_May_Warbler/Cape_May_Warbler_0092_163057,163,0
9580,9581,163.Cape_May_Warbler/Cape_May_Warbler_0073_162993,163,1
9581,9582,163.Cape_May_Warbler/Cape_May_Warbler_0066_163005,163,1
9582,9583,163.Cape_May_Warbler/Cape_May_Warbler_0031_163012,163,1
9583,9584,163.Cape_May_Warbler/Cape_May_Warbler_0008_163062,163,0
9584,9585,163.Cape_May_Warbler/Cape_May_Warbler_0040_163036,163,1
9585,9586,163.Cape_May_Warbler/Cape_May_Warbler_0124_163037,163,0
9586,9587,163.Cape_May_Warbler/Cape_May_Warbler_0067_162539,163,0
9587,9588,163.Cape_May_Warbler/Cape_May_Warbler_0044_163055,163,0
9588,9589,163.Cape_May_Warbler/Cape_May_Warbler_0061_163061,163,1
9589,9590,163.Cape_May_Warbler/Cape_May_Warbler_0084_163132,163,1
9590,9591,164.Cerulean_Warbler/Cerulean_Warbler_0019_797186,164,0
9591,9592,164.Cerulean_Warbler/Cerulean_Warbler_0091_163331,164,1
9592,9593,164.Cerulean_Warbler/Cerulean_Warbler_0022_797189,164,0
9593,9594,164.Cerulean_Warbler/Cerulean_Warbler_0023_797191,164,1
9594,9595,164.Cerulean_Warbler/Cerulean_Warbler_0088_797194,164,0
9595,9596,164.Cerulean_Warbler/Cerulean_Warbler_0056_163339,164,1
9596,9597,164.Cerulean_Warbler/Cerulean_Warbler_0093_797196,164,0
9597,9598,164.Cerulean_Warbler/Cerulean_Warbler_0053_797197,164,0
9598,9599,164.Cerulean_Warbler/Cerulean_Warbler_0017_797198,164,0
9599,9600,164.Cerulean_Warbler/Cerulean_Warbler_0004_797199,164,0
9600,9601,164.Cerulean_Warbler/Cerulean_Warbler_0094_797200,164,1
9601,9602,164.Cerulean_Warbler/Cerulean_Warbler_0009_797201,164,0
9602,9603,164.Cerulean_Warbler/Cerulean_Warbler_0077_797202,164,1
9603,9604,164.Cerulean_Warbler/Cerulean_Warbler_0043_797203,164,0
9604,9605,164.Cerulean_Warbler/Cerulean_Warbler_0063_797204,164,1
9605,9606,164.Cerulean_Warbler/Cerulean_Warbler_0005_797206,164,0
9606,9607,164.Cerulean_Warbler/Cerulean_Warbler_0060_797209,164,1
9607,9608,164.Cerulean_Warbler/Cerulean_Warbler_0010_797210,164,1
9608,9609,164.Cerulean_Warbler/Cerulean_Warbler_0047_797211,164,1
9609,9610,164.Cerulean_Warbler/Cerulean_Warbler_0037_797212,164,0
9610,9611,164.Cerulean_Warbler/Cerulean_Warbler_0007_797215,164,0
9611,9612,164.Cerulean_Warbler/Cerulean_Warbler_0045_797217,164,1
9612,9613,164.Cerulean_Warbler/Cerulean_Warbler_0067_797220,164,0
9613,9614,164.Cerulean_Warbler/Cerulean_Warbler_0046_797222,164,0
9614,9615,164.Cerulean_Warbler/Cerulean_Warbler_0042_797223,164,0
9615,9616,164.Cerulean_Warbler/Cerulean_Warbler_0014_797226,164,1
9616,9617,164.Cerulean_Warbler/Cerulean_Warbler_0038_797230,164,1
9617,9618,164.Cerulean_Warbler/Cerulean_Warbler_0075_797233,164,0
9618,9619,164.Cerulean_Warbler/Cerulean_Warbler_0054_797235,164,0
9619,9620,164.Cerulean_Warbler/Cerulean_Warbler_0083_163380,164,1
9620,9621,164.Cerulean_Warbler/Cerulean_Warbler_0090_797195,164,1
9621,9622,164.Cerulean_Warbler/Cerulean_Warbler_0080_163399,164,1
9622,9623,164.Cerulean_Warbler/Cerulean_Warbler_0024_163406,164,0
9623,9624,164.Cerulean_Warbler/Cerulean_Warbler_0089_163412,164,1
9624,9625,164.Cerulean_Warbler/Cerulean_Warbler_0012_163417,164,1
9625,9626,164.Cerulean_Warbler/Cerulean_Warbler_0039_163420,164,1
9626,9627,164.Cerulean_Warbler/Cerulean_Warbler_0087_163451,164,1
9627,9628,164.Cerulean_Warbler/Cerulean_Warbler_0092_163455,164,0
9628,9629,164.Cerulean_Warbler/Cerulean_Warbler_0072_163200,164,1
9629,9630,164.Cerulean_Warbler/Cerulean_Warbler_0071_163201,164,1
9630,9631,164.Cerulean_Warbler/Cerulean_Warbler_0040_163219,164,0
9631,9632,164.Cerulean_Warbler/Cerulean_Warbler_0020_163353,164,1
9632,9633,164.Cerulean_Warbler/Cerulean_Warbler_0057_163227,164,0
9633,9634,164.Cerulean_Warbler/Cerulean_Warbler_0051_163244,164,0
9634,9635,164.Cerulean_Warbler/Cerulean_Warbler_0086_797214,164,1
9635,9636,164.Cerulean_Warbler/Cerulean_Warbler_0016_163265,164,0
9636,9637,164.Cerulean_Warbler/Cerulean_Warbler_0055_163524,164,0
9637,9638,164.Cerulean_Warbler/Cerulean_Warbler_0035_163269,164,1
9638,9639,164.Cerulean_Warbler/Cerulean_Warbler_0078_163271,164,1
9639,9640,164.Cerulean_Warbler/Cerulean_Warbler_0041_163535,164,0
9640,9641,164.Cerulean_Warbler/Cerulean_Warbler_0002_797219,164,0
9641,9642,164.Cerulean_Warbler/Cerulean_Warbler_0076_163294,164,1
9642,9643,164.Cerulean_Warbler/Cerulean_Warbler_0028_163302,164,0
9643,9644,164.Cerulean_Warbler/Cerulean_Warbler_0003_163305,164,1
9644,9645,164.Cerulean_Warbler/Cerulean_Warbler_0025_797232,164,0
9645,9646,164.Cerulean_Warbler/Cerulean_Warbler_0033_797176,164,1
9646,9647,164.Cerulean_Warbler/Cerulean_Warbler_0084_797177,164,1
9647,9648,164.Cerulean_Warbler/Cerulean_Warbler_0081_797179,164,0
9648,9649,164.Cerulean_Warbler/Cerulean_Warbler_0082_797180,164,0
9649,9650,164.Cerulean_Warbler/Cerulean_Warbler_0018_797183,164,1
9650,9651,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0098_164352,165,1
9651,9652,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0038_164354,165,0
9652,9653,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0035_163587,165,1
9653,9654,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0108_164356,165,0
9654,9655,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0030_163847,165,0
9655,9656,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0124_164109,165,1
9656,9657,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0081_163854,165,1
9657,9658,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0046_163856,165,0
9658,9659,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0096_163672,165,0
9659,9660,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0006_163858,165,1
9660,9661,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0062_163859,165,0
9661,9662,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0127_163860,165,0
9662,9663,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0033_163607,165,0
9663,9664,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0073_163868,165,1
9664,9665,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0121_164125,165,1
9665,9666,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0053_163615,165,1
9666,9667,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0084_163872,165,0
9667,9668,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0036_163622,165,0
9668,9669,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0090_163629,165,0
9669,9670,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0018_164148,165,1
9670,9671,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0104_163638,165,1
9671,9672,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0094_164152,165,1
9672,9673,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0034_163911,165,0
9673,9674,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0110_164023,165,1
9674,9675,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0069_163921,165,1
9675,9676,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0103_163669,165,0
9676,9677,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0063_163927,165,1
9677,9678,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0068_164184,165,0
9678,9679,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0101_164324,165,1
9679,9680,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0041_163944,165,1
9680,9681,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0043_164114,165,1
9681,9682,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0128_163696,165,1
9682,9683,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0057_163957,165,0
9683,9684,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0087_164221,165,0
9684,9685,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0044_163975,165,1
9685,9686,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0037_164233,165,0
9686,9687,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0061_163978,165,0
9687,9688,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0052_163728,165,0
9688,9689,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0058_163990,165,0
9689,9690,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0049_163735,165,0
9690,9691,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0105_163996,165,1
9691,9692,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0008_164001,165,0
9692,9693,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0013_163749,165,1
9693,9694,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0097_163750,165,1
9694,9695,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0071_163784,165,1
9695,9696,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0004_164279,165,0
9696,9697,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0086_164024,165,0
9697,9698,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0089_163776,165,0
9698,9699,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0125_164247,165,0
9699,9700,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0107_164040,165,1
9700,9701,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0023_164308,165,1
9701,9702,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0083_164056,165,0
9702,9703,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0014_163801,165,1
9703,9704,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0016_164060,165,1
9704,9705,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0005_164061,165,0
9705,9706,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0117_164066,165,0
9706,9707,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0075_164231,165,1
9707,9708,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0001_163813,165,0
9708,9709,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0066_164078,165,1
9709,9710,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0126_164090,165,1
9710,9711,166.Golden_winged_Warbler/Golden_Winged_Warbler_0035_164362,166,0
9711,9712,166.Golden_winged_Warbler/Golden_Winged_Warbler_0060_164368,166,1
9712,9713,166.Golden_winged_Warbler/Golden_Winged_Warbler_0071_164370,166,1
9713,9714,166.Golden_winged_Warbler/Golden_Winged_Warbler_0041_164379,166,0
9714,9715,166.Golden_winged_Warbler/Golden_Winged_Warbler_0083_794801,166,1
9715,9716,166.Golden_winged_Warbler/Golden_Winged_Warbler_0075_794848,166,0
9716,9717,166.Golden_winged_Warbler/Golden_Winged_Warbler_0077_164432,166,0
9717,9718,166.Golden_winged_Warbler/Golden_Winged_Warbler_0042_164437,166,0
9718,9719,166.Golden_winged_Warbler/Golden_Winged_Warbler_0069_164456,166,1
9719,9720,166.Golden_winged_Warbler/Golden_Winged_Warbler_0070_164460,166,0
9720,9721,166.Golden_winged_Warbler/Golden_Winged_Warbler_0030_164462,166,1
9721,9722,166.Golden_winged_Warbler/Golden_Winged_Warbler_0084_164541,166,0
9722,9723,166.Golden_winged_Warbler/Golden_Winged_Warbler_0014_164464,166,1
9723,9724,166.Golden_winged_Warbler/Golden_Winged_Warbler_0092_164465,166,1
9724,9725,166.Golden_winged_Warbler/Golden_Winged_Warbler_0003_164469,166,1
9725,9726,166.Golden_winged_Warbler/Golden_Winged_Warbler_0004_164470,166,1
9726,9727,166.Golden_winged_Warbler/Golden_Winged_Warbler_0043_164476,166,0
9727,9728,166.Golden_winged_Warbler/Golden_Winged_Warbler_0081_164487,166,0
9728,9729,166.Golden_winged_Warbler/Golden_Winged_Warbler_0012_164496,166,1
9729,9730,166.Golden_winged_Warbler/Golden_Winged_Warbler_0049_164509,166,0
9730,9731,166.Golden_winged_Warbler/Golden_Winged_Warbler_0061_164516,166,1
9731,9732,166.Golden_winged_Warbler/Golden_Winged_Warbler_0034_794800,166,0
9732,9733,166.Golden_winged_Warbler/Golden_Winged_Warbler_0052_164529,166,0
9733,9734,166.Golden_winged_Warbler/Golden_Winged_Warbler_0066_794803,166,1
9734,9735,166.Golden_winged_Warbler/Golden_Winged_Warbler_0051_794805,166,1
9735,9736,166.Golden_winged_Warbler/Golden_Winged_Warbler_0024_794807,166,1
9736,9737,166.Golden_winged_Warbler/Golden_Winged_Warbler_0091_794808,166,0
9737,9738,166.Golden_winged_Warbler/Golden_Winged_Warbler_0095_794809,166,0
9738,9739,166.Golden_winged_Warbler/Golden_Winged_Warbler_0087_794810,166,0
9739,9740,166.Golden_winged_Warbler/Golden_Winged_Warbler_0011_794812,166,1
9740,9741,166.Golden_winged_Warbler/Golden_Winged_Warbler_0009_794813,166,1
9741,9742,166.Golden_winged_Warbler/Golden_Winged_Warbler_0082_164544,166,0
9742,9743,166.Golden_winged_Warbler/Golden_Winged_Warbler_0036_794817,166,0
9743,9744,166.Golden_winged_Warbler/Golden_Winged_Warbler_0039_794818,166,0
9744,9745,166.Golden_winged_Warbler/Golden_Winged_Warbler_0015_794819,166,1
9745,9746,166.Golden_winged_Warbler/Golden_Winged_Warbler_0079_794820,166,1
9746,9747,166.Golden_winged_Warbler/Golden_Winged_Warbler_0021_794821,166,1
9747,9748,166.Golden_winged_Warbler/Golden_Winged_Warbler_0068_794825,166,1
9748,9749,166.Golden_winged_Warbler/Golden_Winged_Warbler_0078_794827,166,1
9749,9750,166.Golden_winged_Warbler/Golden_Winged_Warbler_0046_794828,166,1
9750,9751,166.Golden_winged_Warbler/Golden_Winged_Warbler_0018_164558,166,1
9751,9752,166.Golden_winged_Warbler/Golden_Winged_Warbler_0022_794833,166,0
9752,9753,166.Golden_winged_Warbler/Golden_Winged_Warbler_0044_794836,166,1
9753,9754,166.Golden_winged_Warbler/Golden_Winged_Warbler_0090_794830,166,0
9754,9755,166.Golden_winged_Warbler/Golden_Winged_Warbler_0037_794839,166,0
9755,9756,166.Golden_winged_Warbler/Golden_Winged_Warbler_0031_794840,166,0
9756,9757,166.Golden_winged_Warbler/Golden_Winged_Warbler_0016_794841,166,1
9757,9758,166.Golden_winged_Warbler/Golden_Winged_Warbler_0065_794842,166,0
9758,9759,166.Golden_winged_Warbler/Golden_Winged_Warbler_0086_794844,166,0
9759,9760,166.Golden_winged_Warbler/Golden_Winged_Warbler_0056_794845,166,1
9760,9761,166.Golden_winged_Warbler/Golden_Winged_Warbler_0067_794846,166,0
9761,9762,166.Golden_winged_Warbler/Golden_Winged_Warbler_0054_794847,166,1
9762,9763,166.Golden_winged_Warbler/Golden_Winged_Warbler_0032_794849,166,0
9763,9764,166.Golden_winged_Warbler/Golden_Winged_Warbler_0062_794850,166,1
9764,9765,166.Golden_winged_Warbler/Golden_Winged_Warbler_0059_794855,166,1
9765,9766,166.Golden_winged_Warbler/Golden_Winged_Warbler_0050_164589,166,0
9766,9767,166.Golden_winged_Warbler/Golden_Winged_Warbler_0076_164591,166,0
9767,9768,166.Golden_winged_Warbler/Golden_Winged_Warbler_0040_164605,166,0
9768,9769,166.Golden_winged_Warbler/Golden_Winged_Warbler_0013_794837,166,1
9769,9770,167.Hooded_Warbler/Hooded_Warbler_0043_164864,167,1
9770,9771,167.Hooded_Warbler/Hooded_Warbler_0106_164869,167,0
9771,9772,167.Hooded_Warbler/Hooded_Warbler_0068_164872,167,0
9772,9773,167.Hooded_Warbler/Hooded_Warbler_0028_164883,167,0
9773,9774,167.Hooded_Warbler/Hooded_Warbler_0012_164891,167,1
9774,9775,167.Hooded_Warbler/Hooded_Warbler_0051_164892,167,0
9775,9776,167.Hooded_Warbler/Hooded_Warbler_0042_164895,167,0
9776,9777,167.Hooded_Warbler/Hooded_Warbler_0030_164897,167,0
9777,9778,167.Hooded_Warbler/Hooded_Warbler_0017_164911,167,0
9778,9779,167.Hooded_Warbler/Hooded_Warbler_0003_164915,167,1
9779,9780,167.Hooded_Warbler/Hooded_Warbler_0129_90165,167,1
9780,9781,167.Hooded_Warbler/Hooded_Warbler_0124_164923,167,1
9781,9782,167.Hooded_Warbler/Hooded_Warbler_0125_164925,167,0
9782,9783,167.Hooded_Warbler/Hooded_Warbler_0039_164928,167,1
9783,9784,167.Hooded_Warbler/Hooded_Warbler_0070_164930,167,1
9784,9785,167.Hooded_Warbler/Hooded_Warbler_0128_164620,167,0
9785,9786,167.Hooded_Warbler/Hooded_Warbler_0084_164944,167,1
9786,9787,167.Hooded_Warbler/Hooded_Warbler_0072_22097,167,0
9787,9788,167.Hooded_Warbler/Hooded_Warbler_0104_164982,167,1
9788,9789,167.Hooded_Warbler/Hooded_Warbler_0118_164991,167,0
9789,9790,167.Hooded_Warbler/Hooded_Warbler_0133_165016,167,0
9790,9791,167.Hooded_Warbler/Hooded_Warbler_0035_165040,167,0
9791,9792,167.Hooded_Warbler/Hooded_Warbler_0115_165041,167,1
9792,9793,167.Hooded_Warbler/Hooded_Warbler_0021_165057,167,1
9793,9794,167.Hooded_Warbler/Hooded_Warbler_0057_164137,167,1
9794,9795,167.Hooded_Warbler/Hooded_Warbler_0105_165095,167,0
9795,9796,167.Hooded_Warbler/Hooded_Warbler_0117_165106,167,0
9796,9797,167.Hooded_Warbler/Hooded_Warbler_0078_165123,167,1
9797,9798,167.Hooded_Warbler/Hooded_Warbler_0048_164622,167,0
9798,9799,167.Hooded_Warbler/Hooded_Warbler_0013_164627,167,1
9799,9800,167.Hooded_Warbler/Hooded_Warbler_0116_164630,167,0
9800,9801,167.Hooded_Warbler/Hooded_Warbler_0053_164631,167,1
9801,9802,167.Hooded_Warbler/Hooded_Warbler_0007_164633,167,0
9802,9803,167.Hooded_Warbler/Hooded_Warbler_0122_164635,167,0
9803,9804,167.Hooded_Warbler/Hooded_Warbler_0121_164639,167,1
9804,9805,167.Hooded_Warbler/Hooded_Warbler_0089_164640,167,0
9805,9806,167.Hooded_Warbler/Hooded_Warbler_0008_164641,167,1
9806,9807,167.Hooded_Warbler/Hooded_Warbler_0112_164650,167,0
9807,9808,167.Hooded_Warbler/Hooded_Warbler_0040_165173,167,1
9808,9809,167.Hooded_Warbler/Hooded_Warbler_0050_164662,167,0
9809,9810,167.Hooded_Warbler/Hooded_Warbler_0014_164672,167,1
9810,9811,167.Hooded_Warbler/Hooded_Warbler_0058_164674,167,1
9811,9812,167.Hooded_Warbler/Hooded_Warbler_0062_165199,167,1
9812,9813,167.Hooded_Warbler/Hooded_Warbler_0033_165213,167,0
9813,9814,167.Hooded_Warbler/Hooded_Warbler_0001_164704,167,1
9814,9815,167.Hooded_Warbler/Hooded_Warbler_0134_164708,167,1
9815,9816,167.Hooded_Warbler/Hooded_Warbler_0095_164709,167,0
9816,9817,167.Hooded_Warbler/Hooded_Warbler_0019_164710,167,0
9817,9818,167.Hooded_Warbler/Hooded_Warbler_0096_164739,167,0
9818,9819,167.Hooded_Warbler/Hooded_Warbler_0067_164743,167,0
9819,9820,167.Hooded_Warbler/Hooded_Warbler_0036_164779,167,0
9820,9821,167.Hooded_Warbler/Hooded_Warbler_0090_164794,167,0
9821,9822,167.Hooded_Warbler/Hooded_Warbler_0011_164801,167,1
9822,9823,167.Hooded_Warbler/Hooded_Warbler_0101_164806,167,0
9823,9824,167.Hooded_Warbler/Hooded_Warbler_0041_164807,167,1
9824,9825,167.Hooded_Warbler/Hooded_Warbler_0135_164824,167,1
9825,9826,167.Hooded_Warbler/Hooded_Warbler_0130_164826,167,1
9826,9827,167.Hooded_Warbler/Hooded_Warbler_0087_164833,167,1
9827,9828,167.Hooded_Warbler/Hooded_Warbler_0016_164837,167,1
9828,9829,167.Hooded_Warbler/Hooded_Warbler_0085_164846,167,1
9829,9830,168.Kentucky_Warbler/Kentucky_Warbler_0063_795904,168,0
9830,9831,168.Kentucky_Warbler/Kentucky_Warbler_0059_795905,168,1
9831,9832,168.Kentucky_Warbler/Kentucky_Warbler_0076_795907,168,0
9832,9833,168.Kentucky_Warbler/Kentucky_Warbler_0038_795909,168,1
9833,9834,168.Kentucky_Warbler/Kentucky_Warbler_0010_795912,168,1
9834,9835,168.Kentucky_Warbler/Kentucky_Warbler_0019_165389,168,0
9835,9836,168.Kentucky_Warbler/Kentucky_Warbler_0005_795919,168,0
9836,9837,168.Kentucky_Warbler/Kentucky_Warbler_0014_165336,168,0
9837,9838,168.Kentucky_Warbler/Kentucky_Warbler_0067_165404,168,0
9838,9839,168.Kentucky_Warbler/Kentucky_Warbler_0024_165405,168,1
9839,9840,168.Kentucky_Warbler/Kentucky_Warbler_0079_165339,168,1
9840,9841,168.Kentucky_Warbler/Kentucky_Warbler_0055_165426,168,1
9841,9842,168.Kentucky_Warbler/Kentucky_Warbler_0044_165436,168,0
9842,9843,168.Kentucky_Warbler/Kentucky_Warbler_0058_165441,168,0
9843,9844,168.Kentucky_Warbler/Kentucky_Warbler_0027_795917,168,1
9844,9845,168.Kentucky_Warbler/Kentucky_Warbler_0002_795886,168,0
9845,9846,168.Kentucky_Warbler/Kentucky_Warbler_0013_165228,168,1
9846,9847,168.Kentucky_Warbler/Kentucky_Warbler_0021_165230,168,0
9847,9848,168.Kentucky_Warbler/Kentucky_Warbler_0043_165240,168,0
9848,9849,168.Kentucky_Warbler/Kentucky_Warbler_0023_165247,168,0
9849,9850,168.Kentucky_Warbler/Kentucky_Warbler_0042_165268,168,1
9850,9851,168.Kentucky_Warbler/Kentucky_Warbler_0074_165269,168,0
9851,9852,168.Kentucky_Warbler/Kentucky_Warbler_0033_165271,168,1
9852,9853,168.Kentucky_Warbler/Kentucky_Warbler_0050_165278,168,1
9853,9854,168.Kentucky_Warbler/Kentucky_Warbler_0048_165360,168,0
9854,9855,168.Kentucky_Warbler/Kentucky_Warbler_0066_165290,168,1
9855,9856,168.Kentucky_Warbler/Kentucky_Warbler_0047_165298,168,0
9856,9857,168.Kentucky_Warbler/Kentucky_Warbler_0031_165363,168,1
9857,9858,168.Kentucky_Warbler/Kentucky_Warbler_0025_165304,168,1
9858,9859,168.Kentucky_Warbler/Kentucky_Warbler_0072_165305,168,1
9859,9860,168.Kentucky_Warbler/Kentucky_Warbler_0049_165313,168,0
9860,9861,168.Kentucky_Warbler/Kentucky_Warbler_0069_165318,168,1
9861,9862,168.Kentucky_Warbler/Kentucky_Warbler_0039_165324,168,1
9862,9863,168.Kentucky_Warbler/Kentucky_Warbler_0053_165332,168,0
9863,9864,168.Kentucky_Warbler/Kentucky_Warbler_0008_165369,168,1
9864,9865,168.Kentucky_Warbler/Kentucky_Warbler_0009_795865,168,0
9865,9866,168.Kentucky_Warbler/Kentucky_Warbler_0015_795867,168,0
9866,9867,168.Kentucky_Warbler/Kentucky_Warbler_0040_795868,168,1
9867,9868,168.Kentucky_Warbler/Kentucky_Warbler_0082_795869,168,0
9868,9869,168.Kentucky_Warbler/Kentucky_Warbler_0071_165342,168,1
9869,9870,168.Kentucky_Warbler/Kentucky_Warbler_0036_795872,168,0
9870,9871,168.Kentucky_Warbler/Kentucky_Warbler_0052_795874,168,1
9871,9872,168.Kentucky_Warbler/Kentucky_Warbler_0012_795875,168,0
